uid,local_model_dir,commit,commit_date,eval_date,params,accuracy,evaluate,pareto,reward,vali_evaluated,hf_account,flops,score,block,ext_idx,lr
225,/root/NASChain/cache/models--mscheny--naschain_awe/snapshots/05283c3c84ffd7a6768a500c1fa511e411fc9214/model.pt,05283c3c84ffd7a6768a500c1fa511e411fc9214,2024-08-14 07:59:41+00:00,2024-08-23 17:15:59,60000.0,87.0,True,False,False,True,mscheny/naschain_awe,10000000.0,0.0,3669839.0,2147483647.0,0.025
223,/root/NASChain/cache/models--mscheny--naschain_jgv/snapshots/b9582494dbc8ddc06870503879ebf77cfb428954/model.pt,b9582494dbc8ddc06870503879ebf77cfb428954,2024-08-16 08:34:31+00:00,2024-08-23 17:15:46,90000.0,86.0,True,False,False,True,mscheny/naschain_jgv,8000000.0,0.0,3669851.0,2147483647.0,0.025
222,/root/.bittensor/subnets/NASChain/cache/models--buttdestroyer1--naschain_5/snapshots/3dd9f5f76f0a402426c9caae78d0b15d74f3a24d/model.pt,3dd9f5f76f0a402426c9caae78d0b15d74f3a24d,2024-10-09 20:30:02+00:00,2024-10-09 20:55:47,50000.0,89.0,True,False,False,True,buttdestroyer1/naschain_5,8000000.0,0.0,4007763.0,2147483647.0,0.025
28,/root/NASChain/cache/models--luuluumando--naschain/snapshots/9c4d1f93554c558c1b36d5dd92fd721745a8f340/model.pt,9c4d1f93554c558c1b36d5dd92fd721745a8f340,2024-06-29 10:24:47+00:00,2024-08-29 08:51:39,1000000.0,82.0,True,False,False,False,luuluumando/naschain,7000000.0,0.0,3283694.0,2147483647.0,0.025
32,/root/NASChain/cache/models--impossibleexchange--nas2/snapshots/5d910b98ad47c6676d015ec8c2f0bd1d6e0bf7d1/model.pt,5d910b98ad47c6676d015ec8c2f0bd1d6e0bf7d1,2024-08-03 17:10:14+00:00,2024-08-29 08:51:57,1000000.0,78.0,True,False,False,False,impossibleexchange/nas2,7000000.0,0.0,3527991.0,2147483647.0,0.025
43,/root/NASChain/cache/models--bazooka-gh--bazooka1v8/snapshots/5d7bc0cdd6df988fbb40cd6d330662096e27fcb9/model.pt,5d7bc0cdd6df988fbb40cd6d330662096e27fcb9,2024-08-15 23:54:07+00:00,2024-08-29 08:52:52,100000.0,87.0,True,False,False,True,bazooka-gh/bazooka1v8,8000000.0,0.0,3614675.0,2147483647.0,0.025
64,/root/NASChain/cache/models--impossibleexchange--nas6/snapshots/47297856e6a3891350fdf157341371ba4e43273f/model.pt,47297856e6a3891350fdf157341371ba4e43273f,2024-08-03 18:33:36+00:00,2024-08-29 08:55:30,1000000.0,83.0,True,False,False,False,impossibleexchange/nas6,7000000.0,0.0,3528405.0,2147483647.0,0.025
73,/root/NASChain/cache/models--RobertML--naschain/snapshots/70462cd21df12375443d9f1244f6e458fe774059/model.pt,70462cd21df12375443d9f1244f6e458fe774059,2024-07-12 21:50:24+00:00,2024-08-29 08:56:58,1000000.0,93.0,True,False,False,True,RobertML/naschain,310000000.0,0.0,3372765.0,2147483647.0,0.025
16,/root/.bittensor/subnets/NASChain/cache/models--papagruz4--naschain_5/snapshots/40e883ee308fcb18080d5aa156acf27c7c56617f/model.pt,40e883ee308fcb18080d5aa156acf27c7c56617f,2024-10-07 13:04:46+00:00,2024-10-07 13:28:31,30000.0,81.0,True,False,False,False,papagruz4/naschain_5,5000000.0,0.0,3991149.0,2147483647.0,0.025
166,/root/.bittensor/subnets/NASChain/cache/models--papagruz3--naschain_5/snapshots/f322ef08103838a4bf0ff899f5e45a7a777e1aa6/model.pt,f322ef08103838a4bf0ff899f5e45a7a777e1aa6,2024-10-07 18:39:01+00:00,2024-10-07 19:05:30,40000.0,79.0,True,False,False,False,papagruz3/naschain_5,5000000.0,0.0,3992820.0,2147483647.0,0.025
7,/root/.bittensor/subnets/NASChain/cache/models--summertime0--nashk4/snapshots/b8332a41781701c71f342a5558fd3835580db348/model.pt,b8332a41781701c71f342a5558fd3835580db348,2024-10-01 15:07:26+00:00,2024-10-01 15:19:04,50000.0,83.0,True,False,False,False,summertime0/nashk4,3000000.0,0.0,3948570.0,2147483647.0,0.025
8,/root/NASChain/cache/models--hungkvbn--8hk2v3/snapshots/7ec4f868646b8f67cd6593ee340b3f975322dddb/model.pt,7ec4f868646b8f67cd6593ee340b3f975322dddb,2024-09-09 02:05:03+00:00,2024-09-09 02:06:09,90000.0,86.0,True,False,False,False,hungkvbn/8hk2v3,8000000.0,0.0,3786357.0,2147483647.0,0.025
174,/root/.bittensor/subnets/NASChain/cache/models--papagruz2--naschain_5/snapshots/2c7701a0cf4918d2ed4035f277adfd45bad14839/model.pt,2c7701a0cf4918d2ed4035f277adfd45bad14839,2024-10-07 18:37:14+00:00,2024-10-07 19:06:09,40000.0,79.0,True,False,False,False,papagruz2/naschain_5,5000000.0,0.0,3992811.0,2147483647.0,0.025
229,/root/NASChain/cache/models--NASJesus--8-11/snapshots/8d9c756fcc7f7186d8f0075a7a48db06927d8611/model.pt,8d9c756fcc7f7186d8f0075a7a48db06927d8611,2024-09-09 05:05:43+00:00,2024-09-09 05:21:08,40000.0,88.0,True,False,False,True,NASJesus/8-11,8000000.0,0.0,3787255.0,2147483647.0,0.025
47,/root/NASChain/cache/models--honghee3--naschain/snapshots/2fad2097419f5cbe8d88c980b1652d302831a2a9/model.pt,2fad2097419f5cbe8d88c980b1652d302831a2a9,2024-09-01 06:37:08+00:00,2024-09-01 10:05:42,60000.0,75.0,True,False,False,True,honghee3/naschain,2000000.0,0.0,3730541.0,2147483647.0,0.025
205,/root/NASChain/cache/models--sontq--naschain/snapshots/c98b3972ed6c916a314410f7265670ea9e8ee8bb/model.pt,c98b3972ed6c916a314410f7265670ea9e8ee8bb,2024-07-13 18:03:11+00:00,2024-09-03 22:17:37,600000.0,88.0,True,False,False,False,sontq/naschain,53000000.0,0.0,3378222.0,2147483647.0,0.025
181,/root/NASChain/cache/models--ethannguyen17--naschain_5/snapshots/ab30a3f47d2ccaad3701f22d53dc3abae0993ea7/model.pt,ab30a3f47d2ccaad3701f22d53dc3abae0993ea7,2024-09-11 20:00:33+00:00,2024-09-11 20:03:45,10000.0,82.0,True,False,False,True,ethannguyen17/naschain_5,3000000.0,0.0,3806073.0,2147483647.0,0.025
130,/root/.bittensor/subnets/NASChain/cache/models--papagruz5--naschain_5/snapshots/7cc46ce253d23ef94d04bae6b1f657c7a318832d/model.pt,7cc46ce253d23ef94d04bae6b1f657c7a318832d,2024-10-07 18:39:06+00:00,2024-10-07 19:03:23,40000.0,80.0,True,False,False,False,papagruz5/naschain_5,5000000.0,0.0,3992820.0,2147483647.0,0.025
135,/root/.bittensor/subnets/NASChain/cache/models--summertime0--nashk5/snapshots/1699e3e421c54fa52c6a11b15ee1f5f8e4d5c5d1/model.pt,1699e3e421c54fa52c6a11b15ee1f5f8e4d5c5d1,2024-10-01 07:51:37+00:00,2024-10-01 08:05:16,90000.0,90.0,True,False,False,False,summertime0/nashk5,20000000.0,0.0,3946391.0,2147483647.0,0.025
144,/root/.bittensor/subnets/NASChain/cache/models--papagruz1--naschain_5/snapshots/54d2af3315ca87735bf0c2b7a11d70ff038fd949/model.pt,54d2af3315ca87735bf0c2b7a11d70ff038fd949,2024-09-22 17:40:11+00:00,2024-09-28 09:02:45,300000.0,90.0,True,False,False,False,papagruz1/naschain_5,33000000.0,0.0,3884556.0,2147483647.0,0.025
1,/root/.bittensor/subnets/NASChain/cache/models--papagruz8--naschain_5/snapshots/d0a58636d46ad9330dba590ef75c8eaa9e6a4cda/model.pt,d0a58636d46ad9330dba590ef75c8eaa9e6a4cda,2024-10-07 18:42:52+00:00,2024-10-07 18:53:02,40000.0,81.0,True,False,False,False,papagruz8/naschain_5,5000000.0,0.0,3992839.0,2147483647.0,0.025
